SessionID,UserID,Date,Start Time,End Time,Duration,Platform,DeviceType,Channel,Rating,Product Type,Detailed Product Type,Interaction Type
2280,412,2023-09-23,2023-09-23 16:54:00,2023-09-23 19:52:00,178.0,Mobile App,Mobile,Paid Advertisement,5,Music,Pop,Search
2281,409,2023-09-23,2023-09-23 04:31:00,2023-09-23 06:27:00,116.0,Mobile App,Mobile,Organic Search,3,Movies,Animation,Click
2282,119,2023-09-23,2023-09-23 03:34:00,2023-09-23 06:21:00,167.0,Mobile App,Mobile,Paid Advertisement,3,Podcasts,News and Politics,Scroll
2283,301,2023-09-23,2023-09-23 03:29:00,2023-09-23 05:32:00,123.0,Smart TV,Laptop,Organic Search,4,Movies,Documentary,View
2284,184,2023-09-23,2023-09-23 02:16:00,2023-09-23 02:54:00,38.0,Website,Mobile,Paid Advertisement,4,Music,Pop,View
2285,32,2023-09-23,2023-09-23 11:24:00,2023-09-23 14:28:00,184.0,Mobile App,Laptop,Social Media,3,Podcasts,News and Politics,Scroll
2286,50,2023-09-23,2023-09-23 15:03:00,2023-09-23 17:00:00,117.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,Search
2287,477,2023-09-23,2023-09-23 15:14:00,2023-09-23 16:57:00,103.0,Website,Mobile,Paid Advertisement,1,Movies,Action,Scroll
2288,294,2023-09-23,2023-09-23 05:01:00,2023-09-23 06:26:00,85.0,Smart TV,Mobile,Paid Advertisement,4,Music,Hip Hop,Scroll
2289,358,2023-09-23,2023-09-23 15:33:00,2023-09-23 17:29:00,116.0,Website,Mobile,Organic Search,4,Music,Pop,Search
2290,481,2023-09-23,2023-09-23 06:31:00,2023-09-23 07:35:00,64.0,Website,Mobile,Paid Advertisement,5,Movies,Comedy,Search
2291,170,2023-09-23,2023-09-23 22:11:00,2023-09-24 00:50:00,159.0,Mobile App,Tablet,Paid Advertisement,4,Podcasts,Religious,Click
2292,7,2023-09-23,2023-09-23 16:51:00,2023-09-23 17:32:00,41.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,View
2293,338,2023-09-23,2023-09-23 06:14:00,2023-09-23 07:24:00,70.0,Website,Mobile,Social Media,5,Movies,Drama,Click
2294,72,2023-09-23,2023-09-23 03:55:00,2023-09-23 05:12:00,77.0,Website,Laptop,Social Media,3,Music,Hip Hop,Click
2295,102,2023-09-23,2023-09-23 04:40:00,2023-09-23 07:37:00,177.0,Website,Laptop,Social Media,1,Music,Pop,Scroll
2296,158,2023-09-23,2023-09-23 06:43:00,2023-09-23 10:43:00,240.0,Mobile App,Mobile,Organic Search,5,Movies,Documentary,View
2297,262,2023-09-23,2023-09-23 19:33:00,2023-09-23 19:56:00,23.0,Smart TV,Mobile,Paid Advertisement,4,Music,Hip Hop,View
2298,199,2023-09-23,2023-09-23 13:47:00,2023-09-23 15:25:00,98.0,Website,Mobile,Organic Search,5,Movies,Comedy,Share & Save
2299,283,2023-09-23,2023-09-23 18:40:00,2023-09-23 21:54:00,194.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,Share & Save
2300,304,2023-09-24,2023-09-24 05:24:00,2023-09-24 07:35:00,131.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Drama,Scroll
2301,49,2023-09-24,2023-09-24 17:08:00,2023-09-24 19:51:00,163.0,Website,Mobile,Paid Advertisement,2,Movies,Action,Scroll
2302,134,2023-09-24,2023-09-24 16:17:00,2023-09-24 17:50:00,93.0,Mobile App,Mobile,Paid Advertisement,4,Music,Pop,Click
2303,60,2023-09-24,2023-09-24 23:53:00,2023-09-25 00:11:00,18.0,Website,Mobile,Social Media,5,Music,Pop,Search
2304,371,2023-09-24,2023-09-24 11:04:00,2023-09-24 14:22:00,198.0,Smart TV,Mobile,Organic Search,1,TV Shows,Action,View
2305,437,2023-09-24,2023-09-24 17:21:00,2023-09-24 18:20:00,59.0,Mobile App,Mobile,Social Media,3,Games,Reality,Click
2306,9,2023-09-24,2023-09-24 05:01:00,2023-09-24 07:26:00,145.0,Mobile App,Mobile,Social Media,4,TV Shows,Drama,View
2307,309,2023-09-24,2023-09-24 12:31:00,2023-09-24 14:33:00,122.0,Website,Mobile,Paid Advertisement,1,Movies,Animation,View
2308,345,2023-09-24,2023-09-24 04:03:00,2023-09-24 04:11:00,8.0,Website,Mobile,Paid Advertisement,1,Podcasts,News and Politics,Share & Save
2309,54,2023-09-24,2023-09-24 10:52:00,2023-09-24 11:10:00,18.0,Mobile App,Laptop,Social Media,3,TV Shows,Drama,Click
2310,1,2023-09-24,2023-09-24 07:52:00,2023-09-24 10:47:00,175.0,Website,Mobile,Paid Advertisement,4,Movies,Animation,Click
2311,407,2023-09-24,2023-09-24 09:09:00,2023-09-24 10:04:00,55.0,Mobile App,Mobile,Social Media,2,Movies,Action,View
2312,122,2023-09-24,2023-09-24 00:56:00,2023-09-24 02:00:00,64.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Action,View
2313,6,2023-09-24,2023-09-24 19:26:00,2023-09-24 22:44:00,198.0,Smart TV,Mobile,Paid Advertisement,4,Games,Action,Click
2314,38,2023-09-24,2023-09-24 18:56:00,2023-09-24 20:48:00,112.0,Mobile App,Tablet,Paid Advertisement,3,Music,Hip Hop,View
2315,256,2023-09-24,2023-09-24 19:57:00,2023-09-24 22:50:00,173.0,Website,Laptop,Paid Advertisement,4,Music,Pop,Click
2316,295,2023-09-24,2023-09-24 17:53:00,2023-09-24 20:45:00,172.0,Mobile App,Laptop,Social Media,4,Podcasts,Lifestyle,Share & Save
2317,279,2023-09-24,2023-09-24 01:55:00,2023-09-24 03:32:00,97.0,Smart TV,Mobile,Paid Advertisement,4,TV Shows,Action,Click
2318,493,2023-09-24,2023-09-24 17:17:00,2023-09-24 19:06:00,109.0,Website,Laptop,Social Media,5,Podcasts,Comedy,Scroll
2319,74,2023-09-24,2023-09-24 07:07:00,2023-09-24 10:03:00,176.0,Mobile App,Mobile,Social Media,3,Music,RnB,View
2320,263,2023-09-24,2023-09-24 11:10:00,2023-09-24 12:12:00,62.0,Website,Mobile,Paid Advertisement,4,Movies,Animation,View
2321,125,2023-09-24,2023-09-24 19:31:00,2023-09-24 19:40:00,9.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Action,Click
2322,95,2023-09-24,2023-09-24 23:45:00,2023-09-25 02:48:00,183.0,Mobile App,Laptop,Paid Advertisement,4,Music,Pop,Search
2323,170,2023-09-24,2023-09-24 22:31:00,2023-09-25 02:10:00,219.0,Mobile App,Laptop,Paid Advertisement,3,Music,Hip Hop,Click
2324,418,2023-09-24,2023-09-24 21:48:00,2023-09-24 22:56:00,68.0,Website,Mobile,Paid Advertisement,4,TV Shows,Comedy,Click
2325,350,2023-09-24,2023-09-24 17:32:00,2023-09-24 20:51:00,199.0,Mobile App,Laptop,Organic Search,5,Music,Pop,View
2326,90,2023-09-24,2023-09-24 11:45:00,2023-09-24 14:11:00,146.0,Website,Laptop,Social Media,1,Podcasts,Comedy,Scroll
2327,470,2023-09-24,2023-09-24 13:32:00,2023-09-24 16:50:00,198.0,Website,Laptop,Paid Advertisement,4,Movies,Drama,Scroll
2328,341,2023-09-24,2023-09-24 10:44:00,2023-09-24 11:18:00,34.0,Smart TV,Mobile,Paid Advertisement,1,Movies,Documentary,Click
2329,396,2023-09-24,2023-09-24 21:16:00,2023-09-24 22:19:00,63.0,Mobile App,Laptop,Social Media,4,Music,Hip Hop,Scroll
2330,345,2023-09-24,2023-09-24 11:55:00,2023-09-24 13:46:00,111.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Comedy,Click
2331,175,2023-09-24,2023-09-24 22:24:00,2023-09-25 01:44:00,200.0,Mobile App,Mobile,Paid Advertisement,1,Music,Rock,Click
2332,256,2023-09-24,2023-09-24 21:54:00,2023-09-25 01:01:00,187.0,Mobile App,Mobile,Paid Advertisement,1,TV Shows,Comedy,Share & Save
2333,22,2023-09-24,2023-09-24 08:16:00,2023-09-24 11:34:00,198.0,Mobile App,Laptop,Social Media,4,Movies,Animation,View
2334,200,2023-09-24,2023-09-24 07:13:00,2023-09-24 10:37:00,204.0,Website,Tablet,Social Media,5,Podcasts,Game Show,Click
2335,440,2023-09-24,2023-09-24 10:51:00,2023-09-24 12:53:00,122.0,Website,Mobile,Paid Advertisement,4,Music,Hip Hop,Share & Save
2336,185,2023-09-24,2023-09-24 08:31:00,2023-09-24 09:41:00,70.0,Smart TV,Laptop,Paid Advertisement,1,Music,RnB,Search
2337,8,2023-09-24,2023-09-24 03:17:00,2023-09-24 06:46:00,209.0,Website,Laptop,Paid Advertisement,4,Movies,Animation,Share & Save
2338,357,2023-09-24,2023-09-24 16:06:00,2023-09-24 16:35:00,29.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,View
2339,423,2023-09-24,2023-09-24 19:16:00,2023-09-24 23:08:00,232.0,Mobile App,Mobile,Paid Advertisement,5,Games,Action,Click
2340,309,2023-09-24,2023-09-24 19:19:00,2023-09-24 19:28:00,9.0,Mobile App,Mobile,Paid Advertisement,3,Music,Hip Hop,View
2341,172,2023-09-24,2023-09-24 23:29:00,2023-09-25 00:56:00,87.0,Mobile App,Mobile,Social Media,3,Music,Hip Hop,Search
2342,294,2023-09-24,2023-09-24 23:50:00,2023-09-25 03:05:00,195.0,Website,Tablet,Social Media,3,Music,Hip Hop,Scroll
2343,334,2023-09-24,2023-09-24 17:39:00,2023-09-24 17:46:00,7.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,Scroll
2344,82,2023-09-24,2023-09-24 06:43:00,2023-09-24 10:27:00,224.0,Website,Mobile,Paid Advertisement,1,TV Shows,Drama,Search
2345,141,2023-09-24,2023-09-24 21:35:00,2023-09-24 22:23:00,48.0,Website,Laptop,Paid Advertisement,4,Music,Hip Hop,View
2346,434,2023-09-24,2023-09-24 17:30:00,2023-09-24 21:22:00,232.0,Website,Mobile,Paid Advertisement,1,Music,Hip Hop,Search
2347,193,2023-09-24,2023-09-24 08:13:00,2023-09-24 08:35:00,22.0,Mobile App,Mobile,Social Media,1,Music,Hip Hop,View
2348,206,2023-09-24,2023-09-24 22:21:00,2023-09-25 01:10:00,169.0,Website,Mobile,Paid Advertisement,4,Music,RnB,Share & Save
2349,36,2023-09-24,2023-09-24 22:14:00,2023-09-25 00:09:00,115.0,Website,Tablet,Paid Advertisement,1,Games,Action,Click
2350,109,2023-09-24,2023-09-24 03:06:00,2023-09-24 06:25:00,199.0,Smart TV,Mobile,Paid Advertisement,4,Podcasts,News and Politics,View
2351,433,2023-09-24,2023-09-24 10:46:00,2023-09-24 11:25:00,39.0,Website,Mobile,Paid Advertisement,2,Music,Hip Hop,Scroll
2352,103,2023-09-24,2023-09-24 10:43:00,2023-09-24 11:42:00,59.0,Mobile App,Mobile,Social Media,4,TV Shows,Comedy,Click
2353,257,2023-09-24,2023-09-24 19:23:00,2023-09-24 21:44:00,141.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,View
2354,83,2023-09-24,2023-09-24 04:34:00,2023-09-24 07:32:00,178.0,Website,Mobile,Paid Advertisement,4,Games,Action,Click
2355,86,2023-09-24,2023-09-24 18:19:00,2023-09-24 20:32:00,133.0,Mobile App,Mobile,Organic Search,1,TV Shows,Reality,View
2356,69,2023-09-24,2023-09-24 02:51:00,2023-09-24 04:39:00,108.0,Mobile App,Mobile,Organic Search,1,Music,RnB,Click
2357,423,2023-09-24,2023-09-24 08:21:00,2023-09-24 09:59:00,98.0,Mobile App,Mobile,Social Media,5,TV Shows,Drama,Scroll
2358,59,2023-09-24,2023-09-24 01:12:00,2023-09-24 01:26:00,14.0,Website,Mobile,Social Media,2,Music,Pop,Scroll
2359,241,2023-09-24,2023-09-24 01:51:00,2023-09-24 05:42:00,231.0,Mobile App,Mobile,Social Media,3,Movies,Drama,View
2360,387,2023-09-24,2023-09-24 12:56:00,2023-09-24 16:49:00,233.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,View
2361,258,2023-09-24,2023-09-24 01:36:00,2023-09-24 05:35:00,239.0,Mobile App,Laptop,Paid Advertisement,4,Podcasts,Comedy,Scroll
2362,344,2023-09-24,2023-09-24 06:19:00,2023-09-24 06:40:00,21.0,Mobile App,Mobile,Social Media,4,TV Shows,Comedy,Click
2363,492,2023-09-24,2023-09-24 19:11:00,2023-09-24 19:27:00,16.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Action,View
2364,333,2023-09-24,2023-09-24 18:08:00,2023-09-24 21:21:00,193.0,Mobile App,Mobile,Social Media,1,TV Shows,Action,Search
2365,226,2023-09-24,2023-09-24 23:30:00,2023-09-25 01:14:00,104.0,Mobile App,Mobile,Paid Advertisement,4,Music,Rock,View
2366,181,2023-09-24,2023-09-24 12:20:00,2023-09-24 14:16:00,116.0,Mobile App,Laptop,Paid Advertisement,5,Movies,Animation,Search
2367,116,2023-09-24,2023-09-24 10:52:00,2023-09-24 13:33:00,161.0,Website,Mobile,Paid Advertisement,1,Music,RnB,Click
2368,426,2023-09-24,2023-09-24 06:39:00,2023-09-24 09:56:00,197.0,Website,Mobile,Organic Search,3,Movies,Drama,Scroll
2369,495,2023-09-24,2023-09-24 09:08:00,2023-09-24 11:01:00,113.0,Website,Mobile,Organic Search,4,Movies,Drama,View
2370,379,2023-09-24,2023-09-24 02:12:00,2023-09-24 04:59:00,167.0,Mobile App,Mobile,Paid Advertisement,2,Movies,Drama,Click
2371,203,2023-09-24,2023-09-24 22:56:00,2023-09-24 23:24:00,28.0,Mobile App,Mobile,Social Media,4,Movies,Drama,Search
2372,172,2023-09-24,2023-09-24 12:14:00,2023-09-24 13:29:00,75.0,Mobile App,Mobile,Social Media,5,Movies,Action,Click
2373,428,2023-09-24,2023-09-24 06:56:00,2023-09-24 09:07:00,131.0,Website,Laptop,Paid Advertisement,1,Podcasts,Lifestyle,Scroll
2374,371,2023-09-24,2023-09-24 04:24:00,2023-09-24 05:12:00,48.0,Website,Mobile,Social Media,2,Music,Hip Hop,Click
2375,51,2023-09-24,2023-09-24 13:03:00,2023-09-24 13:37:00,34.0,Website,Mobile,Paid Advertisement,4,Games,Reality,Scroll
2376,469,2023-09-24,2023-09-24 14:45:00,2023-09-24 18:41:00,236.0,Smart TV,Mobile,Paid Advertisement,1,Games,Action,View
2377,73,2023-09-24,2023-09-24 22:19:00,2023-09-25 01:22:00,183.0,Mobile App,Laptop,Social Media,4,Music,Pop,View
2378,254,2023-09-24,2023-09-24 07:05:00,2023-09-24 09:34:00,149.0,Website,Mobile,Paid Advertisement,3,Movies,Comedy,Scroll
2379,112,2023-09-24,2023-09-24 15:35:00,2023-09-24 17:22:00,107.0,Mobile App,Laptop,Paid Advertisement,4,TV Shows,Drama,Click
2380,40,2023-09-24,2023-09-24 00:00:00,2023-09-24 03:38:00,218.0,Mobile App,Laptop,Social Media,4,TV Shows,Comedy,Click
2381,123,2023-09-24,2023-09-24 23:29:00,2023-09-25 02:46:00,197.0,Mobile App,Mobile,Paid Advertisement,4,Music,Pop,Share & Save
2382,265,2023-09-24,2023-09-24 18:36:00,2023-09-24 19:58:00,82.0,Website,Laptop,Paid Advertisement,2,TV Shows,Drama,Scroll
2383,73,2023-09-24,2023-09-24 14:11:00,2023-09-24 16:09:00,118.0,Smart TV,Laptop,Social Media,4,Music,Hip Hop,Search
2384,93,2023-09-24,2023-09-24 13:03:00,2023-09-24 13:17:00,14.0,Mobile App,Mobile,Social Media,1,Music,Pop,Click
2385,237,2023-09-24,2023-09-24 07:05:00,2023-09-24 10:51:00,226.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,Click
2386,476,2023-09-24,2023-09-24 20:29:00,2023-09-24 21:05:00,36.0,Mobile App,Laptop,Social Media,5,Movies,Animation,Scroll
2387,381,2023-09-24,2023-09-24 03:09:00,2023-09-24 03:46:00,37.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Action,Click
2388,473,2023-09-24,2023-09-24 19:09:00,2023-09-24 22:09:00,180.0,Website,Laptop,Organic Search,4,Music,Hip Hop,Share & Save
2389,422,2023-09-24,2023-09-24 17:01:00,2023-09-24 19:40:00,159.0,Mobile App,Laptop,Social Media,1,TV Shows,Action,Scroll
2390,436,2023-09-24,2023-09-24 10:17:00,2023-09-24 11:19:00,62.0,Mobile App,Mobile,Social Media,5,Music,Hip Hop,Click
2391,196,2023-09-24,2023-09-24 10:05:00,2023-09-24 11:10:00,65.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Action,Click
2392,214,2023-09-24,2023-09-24 10:17:00,2023-09-24 11:39:00,82.0,Mobile App,Mobile,Social Media,1,Podcasts,Religious,View
2393,403,2023-09-24,2023-09-24 17:07:00,2023-09-24 18:30:00,83.0,Website,Mobile,Paid Advertisement,3,Movies,Action,Share & Save
2394,81,2023-09-24,2023-09-24 09:23:00,2023-09-24 12:07:00,164.0,Website,Laptop,Social Media,3,Movies,Comedy,Search
2395,314,2023-09-24,2023-09-24 17:03:00,2023-09-24 18:56:00,113.0,Mobile App,Mobile,Paid Advertisement,2,TV Shows,Action,Click
2396,198,2023-09-24,2023-09-24 14:23:00,2023-09-24 14:34:00,11.0,Mobile App,Mobile,Social Media,1,Movies,Animation,View
2397,444,2023-09-24,2023-09-24 17:42:00,2023-09-24 20:35:00,173.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Scroll
2398,431,2023-09-24,2023-09-24 21:16:00,2023-09-24 21:38:00,22.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Action,Click
2399,281,2023-09-24,2023-09-24 12:45:00,2023-09-24 16:42:00,237.0,Smart TV,Laptop,Paid Advertisement,5,Music,Pop,View
2400,415,2023-09-25,2023-09-25 19:59:00,2023-09-25 21:43:00,104.0,Website,Laptop,Paid Advertisement,5,Music,Pop,Click
2401,370,2023-09-25,2023-09-25 13:30:00,2023-09-25 13:56:00,26.0,Smart TV,Tablet,Paid Advertisement,1,Podcasts,News and Politics,Scroll
2402,461,2023-09-25,2023-09-25 10:18:00,2023-09-25 11:02:00,44.0,Mobile App,Laptop,Social Media,5,Games,Action,Scroll
2403,274,2023-09-25,2023-09-25 21:33:00,2023-09-25 22:11:00,38.0,Mobile App,Mobile,Social Media,2,Music,Hip Hop,View
2404,356,2023-09-25,2023-09-25 21:43:00,2023-09-25 23:48:00,125.0,Mobile App,Mobile,Social Media,4,Music,Hip Hop,View
2405,366,2023-09-25,2023-09-25 04:02:00,2023-09-25 04:10:00,8.0,Website,Tablet,Paid Advertisement,4,Games,Action,Click
2406,247,2023-09-25,2023-09-25 02:24:00,2023-09-25 03:32:00,68.0,Smart TV,Laptop,Social Media,5,Music,Rock,View
2407,437,2023-09-25,2023-09-25 17:51:00,2023-09-25 21:13:00,202.0,Website,Mobile,Paid Advertisement,4,Games,Reality,View
2408,56,2023-09-25,2023-09-25 09:42:00,2023-09-25 12:54:00,192.0,Website,Tablet,Paid Advertisement,1,Movies,Animation,View
2409,391,2023-09-25,2023-09-25 21:34:00,2023-09-26 01:27:00,233.0,Smart TV,Mobile,Paid Advertisement,4,TV Shows,Drama,Share & Save
2410,237,2023-09-25,2023-09-25 09:42:00,2023-09-25 09:56:00,14.0,Mobile App,Laptop,Paid Advertisement,5,TV Shows,Animation,Click
2411,19,2023-09-25,2023-09-25 14:27:00,2023-09-25 18:01:00,214.0,Website,Laptop,Paid Advertisement,5,Music,RnB,Scroll
2412,188,2023-09-25,2023-09-25 15:31:00,2023-09-25 15:44:00,13.0,Website,Mobile,Social Media,3,TV Shows,Drama,View
2413,80,2023-09-25,2023-09-25 05:22:00,2023-09-25 07:57:00,155.0,Mobile App,Tablet,Social Media,4,Music,RnB,Scroll
2414,245,2023-09-25,2023-09-25 17:57:00,2023-09-25 21:14:00,197.0,Smart TV,Mobile,Paid Advertisement,4,Music,Hip Hop,Share & Save
2415,319,2023-09-25,2023-09-25 19:29:00,2023-09-25 19:44:00,15.0,Mobile App,Mobile,Social Media,4,Movies,Comedy,View
2416,379,2023-09-25,2023-09-25 20:57:00,2023-09-25 23:18:00,141.0,Website,Mobile,Organic Search,5,Games,Action,Click
2417,387,2023-09-25,2023-09-25 23:41:00,2023-09-25 23:46:00,5.0,Website,Mobile,Paid Advertisement,1,Music,Pop,Scroll
2418,300,2023-09-25,2023-09-25 21:58:00,2023-09-25 23:14:00,76.0,Website,Laptop,Paid Advertisement,1,Movies,Animation,Search
2419,282,2023-09-25,2023-09-25 02:39:00,2023-09-25 03:16:00,37.0,Website,Mobile,Paid Advertisement,5,Movies,Animation,Scroll
2420,51,2023-09-25,2023-09-25 16:49:00,2023-09-25 20:45:00,236.0,Mobile App,Tablet,Social Media,4,Music,Hip Hop,Click
2421,399,2023-09-25,2023-09-25 09:49:00,2023-09-25 12:21:00,152.0,Website,Mobile,Social Media,4,Podcasts,News and Politics,Click
2422,225,2023-09-25,2023-09-25 10:19:00,2023-09-25 12:52:00,153.0,Website,Mobile,Organic Search,5,TV Shows,Action,Scroll
2423,138,2023-09-25,2023-09-25 02:16:00,2023-09-25 04:48:00,152.0,Website,Mobile,Social Media,4,TV Shows,Comedy,Click
2424,365,2023-09-25,2023-09-25 07:24:00,2023-09-25 11:15:00,231.0,Website,Laptop,Organic Search,3,Music,Hip Hop,View
2425,133,2023-09-25,2023-09-25 14:47:00,2023-09-25 18:02:00,195.0,Mobile App,Mobile,Organic Search,5,Music,Pop,View
2426,345,2023-09-25,2023-09-25 21:03:00,2023-09-25 22:49:00,106.0,Smart TV,Mobile,Organic Search,5,Movies,Drama,Click
2427,39,2023-09-25,2023-09-25 06:19:00,2023-09-25 09:13:00,174.0,Website,Laptop,Paid Advertisement,1,Podcasts,Comedy,Scroll
2428,149,2023-09-25,2023-09-25 05:21:00,2023-09-25 08:32:00,191.0,Website,Laptop,Paid Advertisement,4,TV Shows,Comedy,View
2429,184,2023-09-25,2023-09-25 05:32:00,2023-09-25 08:47:00,195.0,Website,Mobile,Paid Advertisement,5,Music,Hip Hop,Click
2430,453,2023-09-25,2023-09-25 01:27:00,2023-09-25 05:17:00,230.0,Website,Mobile,Social Media,4,Music,Hip Hop,Scroll
2431,327,2023-09-25,2023-09-25 15:15:00,2023-09-25 15:32:00,17.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Click
2432,279,2023-09-25,2023-09-25 04:24:00,2023-09-25 05:41:00,77.0,Mobile App,Mobile,Paid Advertisement,5,Games,Reality,Scroll
2433,382,2023-09-25,2023-09-25 07:29:00,2023-09-25 10:20:00,171.0,Website,Tablet,Social Media,4,Movies,Drama,View
2434,183,2023-09-25,2023-09-25 21:04:00,2023-09-26 00:24:00,200.0,Website,Mobile,Paid Advertisement,1,Music,Hip Hop,Click
2435,44,2023-09-25,2023-09-25 10:48:00,2023-09-25 14:03:00,195.0,Smart TV,Mobile,Social Media,1,TV Shows,Animation,View
2436,86,2023-09-25,2023-09-25 22:49:00,2023-09-26 01:32:00,163.0,Mobile App,Mobile,Social Media,5,Movies,Action,View
2437,15,2023-09-25,2023-09-25 14:47:00,2023-09-25 16:56:00,129.0,Mobile App,Laptop,Social Media,4,TV Shows,Animation,Scroll
2438,401,2023-09-25,2023-09-25 03:36:00,2023-09-25 04:41:00,65.0,Mobile App,Mobile,Social Media,3,Movies,Action,Scroll
2439,483,2023-09-25,2023-09-25 00:23:00,2023-09-25 00:33:00,10.0,Website,Mobile,Social Media,1,Music,Pop,Scroll
2440,429,2023-09-25,2023-09-25 20:38:00,2023-09-25 22:09:00,91.0,Mobile App,Mobile,Social Media,4,Movies,Drama,Scroll
2441,116,2023-09-25,2023-09-25 11:55:00,2023-09-25 13:08:00,73.0,Mobile App,Laptop,Organic Search,1,Music,Pop,Click
2442,384,2023-09-25,2023-09-25 04:01:00,2023-09-25 06:45:00,164.0,Mobile App,Mobile,Paid Advertisement,2,TV Shows,Action,View
2443,245,2023-09-25,2023-09-25 13:19:00,2023-09-25 14:28:00,69.0,Mobile App,Mobile,Paid Advertisement,4,Podcasts,Lifestyle,Search
2444,75,2023-09-25,2023-09-25 08:56:00,2023-09-25 11:42:00,166.0,Smart TV,Tablet,Social Media,4,Games,Action,View
2445,438,2023-09-25,2023-09-25 16:54:00,2023-09-25 18:01:00,67.0,Website,Mobile,Paid Advertisement,4,TV Shows,Action,Click
2446,218,2023-09-25,2023-09-25 07:32:00,2023-09-25 07:44:00,12.0,Website,Tablet,Paid Advertisement,3,Movies,Drama,Scroll
2447,220,2023-09-25,2023-09-25 21:22:00,2023-09-25 22:17:00,55.0,Mobile App,Mobile,Social Media,5,Movies,Documentary,View
2448,201,2023-09-25,2023-09-25 10:55:00,2023-09-25 14:02:00,187.0,Mobile App,Mobile,Social Media,2,TV Shows,Action,Share & Save
2449,121,2023-09-25,2023-09-25 13:58:00,2023-09-25 16:40:00,162.0,Mobile App,Mobile,Social Media,3,Music,Rock,Click
2450,453,2023-09-25,2023-09-25 18:46:00,2023-09-25 22:03:00,197.0,Mobile App,Mobile,Social Media,3,Games,Reality,Share & Save
2451,299,2023-09-25,2023-09-25 19:33:00,2023-09-25 22:35:00,182.0,Website,Mobile,Social Media,4,TV Shows,Drama,View
2452,100,2023-09-25,2023-09-25 14:58:00,2023-09-25 18:50:00,232.0,Mobile App,Mobile,Organic Search,3,Podcasts,News and Politics,Search
2453,133,2023-09-25,2023-09-25 17:09:00,2023-09-25 20:54:00,225.0,Mobile App,Mobile,Paid Advertisement,5,Music,Pop,View
2454,117,2023-09-25,2023-09-25 05:31:00,2023-09-25 06:15:00,44.0,Mobile App,Mobile,Social Media,3,TV Shows,Animation,Click
2455,138,2023-09-25,2023-09-25 07:38:00,2023-09-25 09:09:00,91.0,Website,Mobile,Paid Advertisement,3,Music,Pop,Scroll
2456,432,2023-09-25,2023-09-25 21:45:00,2023-09-25 23:17:00,92.0,Smart TV,Laptop,Paid Advertisement,4,Movies,Animation,Click
2457,15,2023-09-25,2023-09-25 11:43:00,2023-09-25 12:38:00,55.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Drama,Search
2458,149,2023-09-25,2023-09-25 22:58:00,2023-09-25 23:26:00,28.0,Website,Laptop,Organic Search,4,Movies,Drama,Scroll
2459,51,2023-09-25,2023-09-25 05:21:00,2023-09-25 05:55:00,34.0,Website,Mobile,Paid Advertisement,2,Movies,Animation,Scroll
2460,147,2023-09-25,2023-09-25 18:36:00,2023-09-25 20:04:00,88.0,Website,Mobile,Paid Advertisement,5,Music,Hip Hop,Scroll
2461,258,2023-09-25,2023-09-25 22:23:00,2023-09-25 23:40:00,77.0,Website,Mobile,Paid Advertisement,5,Music,Hip Hop,Click
2462,372,2023-09-25,2023-09-25 03:44:00,2023-09-25 06:13:00,149.0,Website,Mobile,Paid Advertisement,3,Movies,Drama,Click
2463,182,2023-09-25,2023-09-25 07:48:00,2023-09-25 10:25:00,157.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,View
2464,334,2023-09-25,2023-09-25 13:04:00,2023-09-25 13:59:00,55.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,Click
2465,288,2023-09-25,2023-09-25 10:10:00,2023-09-25 11:22:00,72.0,Website,Laptop,Paid Advertisement,3,TV Shows,Action,Share & Save
2466,190,2023-09-25,2023-09-25 17:20:00,2023-09-25 19:20:00,120.0,Website,Mobile,Social Media,1,TV Shows,Drama,Click
2467,497,2023-09-25,2023-09-25 04:52:00,2023-09-25 05:52:00,60.0,Mobile App,Laptop,Paid Advertisement,5,Music,RnB,Search
2468,34,2023-09-25,2023-09-25 07:44:00,2023-09-25 08:15:00,31.0,Mobile App,Laptop,Social Media,4,Music,RnB,Click
2469,176,2023-09-25,2023-09-25 02:31:00,2023-09-25 05:10:00,159.0,Website,Mobile,Paid Advertisement,4,Movies,Drama,Click
